,TIMESTAMP,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PRICE,OPTION_TYPE,MARKET_TYPE,OPENING_PRICE,TRADE_HIGH_PRICE,TRADE_LOW_PRICE,CLOSING_PRICE,LAST_TRADED_PRICE,PREV_CLS,SETTLE_PRICE,TOT_TRADED_QTY,TOT_TRADED_VAL,OPEN_INT,CHANGE_IN_OI,MARKET_LOT,UNDERLYING_VALUE,Ticker,Asset Type
2282,11-Mar-2013,FUTIDX,NIFTY,30-May-2013,0,XX,N,6015.65,6039,5997.95,6007.95,5999.25,6017.6,6007.95,57500,345943350,511650,19150,50,5942.35,NIFTY,Index
2283,08-Mar-2013,FUTIDX,NIFTY,25-Apr-2013,0,XX,N,5933.3,6009,5930.3,5998.2,5993.15,5917.4,5998.2,604200,3607978867.5,1613350,292450,50,5945.7,NIFTY,Index
2284,08-Mar-2013,FUTIDX,NIFTY,28-Mar-2013,0,XX,N,5908,5981.55,5901,5968.3,5965.85,5889.4,5968.3,12725250,75598141427.5,16541050,-453750,50,5945.7,NIFTY,Index
2285,08-Mar-2013,FUTIDX,NIFTY,30-May-2013,0,XX,N,5955,6028.75,5951.15,6017.6,6015.9,5936.3,6017.6,183050,1097837610,492500,113200,50,5945.7,NIFTY,Index
2286,07-Mar-2013,FUTIDX,NIFTY,25-Apr-2013,0,XX,N,5854.8,5933.7,5846,5917.4,5931,5869.25,5917.4,299400,1762476240,1320900,137450,50,5863.3,NIFTY,Index
2287,07-Mar-2013,FUTIDX,NIFTY,28-Mar-2013,0,XX,N,5830,5903.35,5816.15,5889.4,5901.8,5841.35,5889.4,9891850,57914004037.5,16994800,240350,50,5863.3,NIFTY,Index
2288,07-Mar-2013,FUTIDX,NIFTY,30-May-2013,0,XX,N,5877,5955,5869.5,5936.3,5953,5893.75,5936.3,86050,508439330,379300,51000,50,5863.3,NIFTY,Index
2289,06-Mar-2013,FUTIDX,NIFTY,25-Apr-2013,0,XX,N,5848,5883.75,5841.1,5869.25,5876.85,5830.9,5869.25,435500,2553085055,1183450,190050,50,5818.6,NIFTY,Index
2290,06-Mar-2013,FUTIDX,NIFTY,28-Mar-2013,0,XX,N,5821.55,5849.8,5813.65,5841.35,5846.5,5802.8,5841.35,8074600,47097608285,16754450,329400,50,5818.6,NIFTY,Index
2291,06-Mar-2013,FUTIDX,NIFTY,30-May-2013,0,XX,N,5871.7,5900,5865.75,5893.75,5896.1,5853.65,5893.75,166850,981527860,328300,138700,50,5818.6,NIFTY,Index
2292,05-Mar-2013,FUTIDX,NIFTY,25-Apr-2013,0,XX,N,5760,5835.3,5759.7,5830.9,5830.2,5744.95,5830.9,323050,1875756900,993400,87250,50,5784.25,NIFTY,Index
2293,05-Mar-2013,FUTIDX,NIFTY,28-Mar-2013,0,XX,N,5732.55,5808.4,5729.75,5802.8,5801,5716.85,5802.8,10064550,58116155460,16425050,-109200,50,5784.25,NIFTY,Index
2294,05-Mar-2013,FUTIDX,NIFTY,30-May-2013,0,XX,N,5789,5858.2,5788,5853.65,5853.15,5772.55,5853.65,93400,544268517.5,189600,75700,50,5784.25,NIFTY,Index
2295,04-Mar-2013,FUTIDX,NIFTY,25-Apr-2013,0,XX,N,5740.1,5752.7,5709.55,5744.95,5750,5760.55,5744.95,275450,1579013580,906150,-12550,50,5698.5,NIFTY,Index
2296,04-Mar-2013,FUTIDX,NIFTY,28-Mar-2013,0,XX,N,5718.4,5725,5678.1,5716.85,5722,5729.95,5716.85,8937750,50963166055,16534250,1220900,50,5698.5,NIFTY,Index
2297,04-Mar-2013,FUTIDX,NIFTY,30-May-2013,0,XX,N,5770,5781.2,5737.55,5772.55,5775.1,5786.4,5772.55,100050,576355515,113900,44050,50,5698.5,NIFTY,Index
2298,01-Mar-2013,FUTIDX,NIFTY,25-Apr-2013,0,XX,N,5751.9,5786,5735.85,5760.55,5761.5,5759.3,5760.55,354000,2039233057.5,918700,51350,50,5719.7,NIFTY,Index
2299,01-Mar-2013,FUTIDX,NIFTY,28-Mar-2013,0,XX,N,5718.95,5757.4,5703.25,5729.95,5728,5729.4,5729.95,11668650,66867828357.5,15313350,1303400,50,5719.7,NIFTY,Index
2300,01-Mar-2013,FUTIDX,NIFTY,30-May-2013,0,XX,N,5781.15,5814.5,5762,5786.4,5785,5831.4,5786.4,97250,562988972.5,69850,69850,50,5719.7,NIFTY,Index
2301,28-Feb-2013,FUTIDX,NIFTY,25-Apr-2013,0,XX,N,5890.95,5896.65,5742.05,5759.3,5784.95,5856.75,5759.3,448000,2605288280,867350,94800,50,5693.05,NIFTY,Index
2302,28-Feb-2013,FUTIDX,NIFTY,28-Feb-2013,0,XX,N,5839.7,5842.2,5673.9,5692.45,5692.8,5797.9,5693.05,20872050,120351819597.5,12440000,-2001800,50,5693.05,NIFTY,Index
2303,28-Feb-2013,FUTIDX,NIFTY,28-Mar-2013,0,XX,N,5850,5873.8,5713,5729.4,5752,5825.8,5729.4,17089400,98793942760,14009950,2504650,50,5693.05,NIFTY,Index
2304,27-Feb-2013,FUTIDX,NIFTY,25-Apr-2013,0,XX,N,5841.95,5874.75,5808,5856.75,5850,5825,5856.75,244900,1432243037.5,772550,157400,50,5796.9,NIFTY,Index
2305,27-Feb-2013,FUTIDX,NIFTY,28-Feb-2013,0,XX,N,5781.15,5817.45,5748.8,5797.9,5793.95,5767,5797.9,11865800,68681386522.5,14441800,-639100,50,5796.9,NIFTY,Index
2306,27-Feb-2013,FUTIDX,NIFTY,28-Mar-2013,0,XX,N,5810.55,5845.55,5775.1,5825.8,5822.5,5793.35,5825.8,6145700,35729107067.5,11505300,1687350,50,5796.9,NIFTY,Index
2307,26-Feb-2013,FUTIDX,NIFTY,25-Apr-2013,0,XX,N,5899,5899,5814.95,5825,5825,5918,5825,147600,864047765,615150,17950,50,5761.35,NIFTY,Index
2308,26-Feb-2013,FUTIDX,NIFTY,28-Feb-2013,0,XX,N,5832.6,5838,5755.25,5767,5767.95,5857.8,5767,16054950,93098680987.5,15080900,-750300,50,5761.35,NIFTY,Index
2309,26-Feb-2013,FUTIDX,NIFTY,28-Mar-2013,0,XX,N,5875,5875.1,5781.05,5793.35,5794,5893.15,5793.35,9762600,56907908460,9817950,5423200,50,5761.35,NIFTY,Index
